user,product,score
6569a546244fd77c40ab59dc,656a11cba367f3d219bd00c5,4
6569a546244fd77c40ab59dc,656a0e4ba367f3d219bd0025,5
6569a546244fd77c40ab59dc,656a07afa367f3d219bcf805,4
6569a546244fd77c40ab59dc,656a0ad9a367f3d219bcfa0c,5
6569a546244fd77c40ab59dc,645ccb8bd64083493822c36d,4
6569a546244fd77c40ab59dc,65689d1168a4e80a29493049,5
6569a546244fd77c40ab59dc,644eae76388d059aa61997f4,4
6569a546244fd77c40ab59dc,644ead35388d059aa61997e4,5
6569a546244fd77c40ab59dc,6456afc8810745eb5ce35e94,5
6569a546244fd77c40ab59b3,656a11cba367f3d219bd00c5,4
6569a546244fd77c40ab59b3,656a103fa367f3d219bd00bb,5
6569a546244fd77c40ab59b3,644e9d3e388d059aa6199752,5
6569a546244fd77c40ab59b3,6569fa80a367f3d219bcf206,5
6569a546244fd77c40ab59b3,6569fd50a367f3d219bcf213,5
6569a546244fd77c40ab59b3,65689e7c68a4e80a29493053,5
6569a546244fd77c40ab59b3,65689e7c68a4e80a29493053,3
6569a546244fd77c40ab59b3,645ccd4bd64083493822c626,4
6569a546244fd77c40ab59b3,645ccaccd64083493822c363,4
6569a546244fd77c40ab59b3,645cc95ed64083493822c34f,4
6569a546244fd77c40ab59b3,644ecb51b745ed0835b36f04,4
6569a546244fd77c40ab59b3,644eadd1388d059aa61997ec,5
6569a546244fd77c40ab59dd,656a12cea367f3d219bd017e,5
6569a546244fd77c40ab59dd,656a1472a367f3d219bd0200,3
6569a546244fd77c40ab59dd,656a103fa367f3d219bd00bb,3
6569a546244fd77c40ab59dd,6569ffe8a367f3d219bcf3f1,4
6569a546244fd77c40ab59dd,656a0ba2a367f3d219bcfb05,4
6569a546244fd77c40ab59dd,656a0ad9a367f3d219bcfa0c,5
6569a546244fd77c40ab59dd,65689b7a68a4e80a29492deb,5
6569a546244fd77c40ab59dd,6568a16a68a4e80a2949307b,5
6569a546244fd77c40ab59dd,644eadd1388d059aa61997ec,4
6569a546244fd77c40ab59dd,644ead35388d059aa61997e4,5
6569a546244fd77c40ab59b4,656a19a7a367f3d219bd0513,5
6569a546244fd77c40ab59b4,64528c91251f74d7d4c2fd19,5
6569a546244fd77c40ab59b4,64528a1f251f74d7d4c2fcd8,4
6569a546244fd77c40ab59b4,644ecb51b745ed0835b36f04,5
6569a546244fd77c40ab59b4,644eadd1388d059aa61997ec,5
6569a546244fd77c40ab59b4,644ead35388d059aa61997e4,5
6569a546244fd77c40ab59b4,644ead35388d059aa61997e4,5
6569a546244fd77c40ab59b4,645cca1fd64083493822c359,5
6569a546244fd77c40ab59b4,645cc95ed64083493822c34f,3
6569a546244fd77c40ab59b4,6569fdfca367f3d219bcf21d,4
6569a546244fd77c40ab59b4,65689fbf68a4e80a2949306b,5
6569a546244fd77c40ab59b4,656a00b6a367f3d219bcf446,5
6569a546244fd77c40ab59df,656a18b2a367f3d219bd0502,4
6569a546244fd77c40ab59df,656a12cea367f3d219bd017e,5
6569a546244fd77c40ab59df,656a0d3da367f3d219bcff32,4
6569a546244fd77c40ab59df,645ccd4bd64083493822c626,5
6569a546244fd77c40ab59df,65689e7c68a4e80a29493053,4
6569a546244fd77c40ab59df,64528a1f251f74d7d4c2fcd8,5
6569a546244fd77c40ab59df,644ecb51b745ed0835b36f04,3
6569a546244fd77c40ab59df,644e9f32388d059aa6199760,4
6569a546244fd77c40ab59df,644e9d3e388d059aa6199752,4
6569a546244fd77c40ab59df,644ea11b388d059aa6199770,5
6569a546244fd77c40ab59b5,656a18b2a367f3d219bd0502,5
6569a546244fd77c40ab59b5,656a1755a367f3d219bd0429,5
6569a546244fd77c40ab59b5,656a16b8a367f3d219bd036d,4
6569a546244fd77c40ab59b5,656a103fa367f3d219bd00bb,5
6569a546244fd77c40ab59b5,6569ff0ea367f3d219bcf3c3,4
6569a546244fd77c40ab59b5,656a00b6a367f3d219bcf446,5
6569a546244fd77c40ab59b5,656a0159a367f3d219bcf451,5
6569a546244fd77c40ab59b5,656a0159a367f3d219bcf451,5
6569a546244fd77c40ab59b5,656a04f1a367f3d219bcf5a2,5
6569a546244fd77c40ab59b5,656a07afa367f3d219bcf805,4
6569a546244fd77c40ab59b5,645ccaccd64083493822c363,5
6569a546244fd77c40ab59b5,64528baf251f74d7d4c2fce5,5
6569a546244fd77c40ab59e0,656a12cea367f3d219bd017e,5
6569a546244fd77c40ab59e0,656a0e4ba367f3d219bd0025,4
6569a546244fd77c40ab59e0,6569ffe8a367f3d219bcf3f1,5
6569a546244fd77c40ab59e0,656a00b6a367f3d219bcf446,4
6569a546244fd77c40ab59e0,656a07afa367f3d219bcf805,5
6569a546244fd77c40ab59e0,644ea11b388d059aa6199770,5
6569a546244fd77c40ab59e0,644ecb51b745ed0835b36f04,4
6569a546244fd77c40ab59e0,65689b7a68a4e80a29492deb,5
6569a546244fd77c40ab59e0,65689e7c68a4e80a29493053,5
6569a546244fd77c40ab59e0,6569fa80a367f3d219bcf206,4
6569a546244fd77c40ab59b6,656a13b0a367f3d219bd01d0,5
6569a546244fd77c40ab59b6,656a11cba367f3d219bd00c5,4
6569a546244fd77c40ab59b6,656a15afa367f3d219bd0220,4
6569a546244fd77c40ab59b6,656a19a7a367f3d219bd0513,4
6569a546244fd77c40ab59b6,656a0d3da367f3d219bcff32,5
6569a546244fd77c40ab59b6,644ecb51b745ed0835b36f04,5
6569a546244fd77c40ab59b6,645cca1fd64083493822c359,5
6569a546244fd77c40ab59b6,645cc95ed64083493822c34f,5
6569a546244fd77c40ab59b6,644e9d3e388d059aa6199752,4
6569a546244fd77c40ab59b6,644e9f32388d059aa6199760,3
6569a546244fd77c40ab59b6,656a0254a367f3d219bcf492,4
6569a546244fd77c40ab59e1,656a0d3da367f3d219bcff32,5
6569a546244fd77c40ab59e1,656a103fa367f3d219bd00bb,4
6569a546244fd77c40ab59e1,656a0367a367f3d219bcf598,5
6569a546244fd77c40ab59e1,6569ff0ea367f3d219bcf3c3,5
6569a546244fd77c40ab59e1,65689d1168a4e80a29493049,3
6569a546244fd77c40ab59e1,65689fbf68a4e80a2949306b,5
6569a546244fd77c40ab59e1,644eaef8388d059aa61997f6,5
6569a546244fd77c40ab59e1,645cca1fd64083493822c359,5
6569a546244fd77c40ab59e1,644ead35388d059aa61997e4,5
6569a546244fd77c40ab59e1,644eadd1388d059aa61997ec,5
6569a546244fd77c40ab59b7,656a16b8a367f3d219bd036d,5
6569a546244fd77c40ab59b7,656a1472a367f3d219bd0200,5
6569a546244fd77c40ab59b7,644e9b74388d059aa6199744,4
6569a546244fd77c40ab59b7,645ccd4bd64083493822c626,4
6569a546244fd77c40ab59b7,645ccca2d64083493822c61c,4
6569a546244fd77c40ab59b7,645cce2bd64083493822c80c,5
6569a546244fd77c40ab59b7,6569fdfca367f3d219bcf21d,4
6569a546244fd77c40ab59b7,6569fd50a367f3d219bcf213,4
6569a546244fd77c40ab59b7,6568a16a68a4e80a2949307b,4
6569a546244fd77c40ab59b7,65689fbf68a4e80a2949306b,4
6569a546244fd77c40ab59e2,656a0d3da367f3d219bcff32,5
6569a546244fd77c40ab59e2,656a11cba367f3d219bd00c5,4
6569a546244fd77c40ab59e2,656a12cea367f3d219bd017e,5
6569a546244fd77c40ab59e2,645ccb8bd64083493822c36d,4
6569a546244fd77c40ab59e2,64528a1f251f74d7d4c2fcd8,5
6569a546244fd77c40ab59e2,645cc95ed64083493822c34f,4
6569a546244fd77c40ab59e2,645cca1fd64083493822c359,4
6569a546244fd77c40ab59e2,644eaef8388d059aa61997f6,5
6569a546244fd77c40ab59e2,656a0254a367f3d219bcf492,4
6569a546244fd77c40ab59e2,656a0a40a367f3d219bcfa00,4
6569a546244fd77c40ab59b8,656a13b0a367f3d219bd01d0,4
6569a546244fd77c40ab59b8,656a04f1a367f3d219bcf5a2,5
6569a546244fd77c40ab59b8,656a085ba367f3d219bcf80f,5
6569a546244fd77c40ab59b8,656a0254a367f3d219bcf492,5
6569a546244fd77c40ab59b8,6569ff0ea367f3d219bcf3c3,4
6569a546244fd77c40ab59b8,645cce2bd64083493822c80c,5
6569a546244fd77c40ab59b8,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59b8,6569fd50a367f3d219bcf213,5
6569a546244fd77c40ab59b8,6568a16a68a4e80a2949307b,5
6569a546244fd77c40ab59e3,656a18b2a367f3d219bd0502,5
6569a546244fd77c40ab59b8,64528c91251f74d7d4c2fd19,4
6569a546244fd77c40ab59e3,656a13b0a367f3d219bd01d0,4
6569a546244fd77c40ab59b8,6456afc8810745eb5ce35e94,4
6569a546244fd77c40ab59e3,656a1472a367f3d219bd0200,5
6569a546244fd77c40ab59e3,656a15afa367f3d219bd0220,4
6569a546244fd77c40ab59e3,64528c91251f74d7d4c2fd19,5
6569a546244fd77c40ab59e3,645ccaccd64083493822c363,4
6569a546244fd77c40ab59e3,645cc95ed64083493822c34f,5
6569a546244fd77c40ab59e3,6456afc8810745eb5ce35e94,4
6569a546244fd77c40ab59e3,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59e3,6568a16a68a4e80a2949307b,4
6569a546244fd77c40ab59b9,656a16b8a367f3d219bd036d,5
6569a546244fd77c40ab59b9,656a0ba2a367f3d219bcfb05,5
6569a546244fd77c40ab59b9,656a0ad9a367f3d219bcfa0c,5
6569a546244fd77c40ab59b9,656a0a40a367f3d219bcfa00,5
6569a546244fd77c40ab59b9,656a085ba367f3d219bcf80f,5
6569a546244fd77c40ab59b9,644e9b74388d059aa6199744,5
6569a546244fd77c40ab59b9,645cc95ed64083493822c34f,5
6569a546244fd77c40ab59b9,645ccb8bd64083493822c36d,5
6569a546244fd77c40ab59b9,6569fdfca367f3d219bcf21d,5
6569a546244fd77c40ab59b9,6569fa80a367f3d219bcf206,5
6569a546244fd77c40ab59b9,656a19a7a367f3d219bd0513,5
6569a546244fd77c40ab59ba,656a1755a367f3d219bd0429,4
6569a546244fd77c40ab59ba,64528baf251f74d7d4c2fce5,4
6569a546244fd77c40ab59ba,645cce2bd64083493822c80c,5
6569a546244fd77c40ab59ba,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59ba,6569fd50a367f3d219bcf213,5
6569a546244fd77c40ab59ba,6456afc8810745eb5ce35e94,5
6569a546244fd77c40ab59ba,656a00b6a367f3d219bcf446,5
6569a546244fd77c40ab59ba,6569ffe8a367f3d219bcf3f1,5
6569a546244fd77c40ab59ba,656a0159a367f3d219bcf451,5
6569a546244fd77c40ab59ba,656a0367a367f3d219bcf598,5
6569a546244fd77c40ab59ba,656a15afa367f3d219bd0220,5
6569a546244fd77c40ab59ba,656a0367a367f3d219bcf598,5
6569a546244fd77c40ab59e4,656a12cea367f3d219bd017e,5
6569a546244fd77c40ab59e4,656a0e4ba367f3d219bd0025,4
6569a546244fd77c40ab59e4,656a103fa367f3d219bd00bb,4
6569a546244fd77c40ab59e4,656a07afa367f3d219bcf805,5
6569a546244fd77c40ab59e4,656a0254a367f3d219bcf492,5
6569a546244fd77c40ab59e4,656a0a40a367f3d219bcfa00,4
6569a546244fd77c40ab59e4,64528baf251f74d7d4c2fce5,4
6569a546244fd77c40ab59e4,64528a1f251f74d7d4c2fcd8,4
6569a546244fd77c40ab59e4,644ecb51b745ed0835b36f04,5
6569a546244fd77c40ab59e4,644e9b74388d059aa6199744,4
6569a546244fd77c40ab59bb,656a19a7a367f3d219bd0513,5
6569a546244fd77c40ab59e5,656a0ba2a367f3d219bcfb05,5
6569a546244fd77c40ab59bb,656a18b2a367f3d219bd0502,5
6569a546244fd77c40ab59bb,656a1755a367f3d219bd0429,5
6569a546244fd77c40ab59e5,656a0ad9a367f3d219bcfa0c,3
6569a546244fd77c40ab59bb,656a16b8a367f3d219bd036d,4
6569a546244fd77c40ab59e5,656a0a40a367f3d219bcfa00,5
6569a546244fd77c40ab59e5,6569ffe8a367f3d219bcf3f1,4
6569a546244fd77c40ab59bb,656a00b6a367f3d219bcf446,5
6569a546244fd77c40ab59bb,6569ffe8a367f3d219bcf3f1,5
6569a546244fd77c40ab59e5,645ccb8bd64083493822c36d,4
6569a546244fd77c40ab59bb,6569ff0ea367f3d219bcf3c3,5
6569a546244fd77c40ab59e5,65689e7c68a4e80a29493053,4
6569a546244fd77c40ab59bb,656a0254a367f3d219bcf492,5
6569a546244fd77c40ab59bb,656a07afa367f3d219bcf805,5
6569a546244fd77c40ab59e5,644eaef8388d059aa61997f6,4
6569a546244fd77c40ab59bb,645cce2bd64083493822c80c,5
6569a546244fd77c40ab59e5,64528a1f251f74d7d4c2fcd8,4
6569a546244fd77c40ab59bb,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59e5,645cc95ed64083493822c34f,5
6569a546244fd77c40ab59e5,6456afc8810745eb5ce35e94,4
6569a546244fd77c40ab59e6,656a0ad9a367f3d219bcfa0c,4
6569a546244fd77c40ab59e6,656a0ba2a367f3d219bcfb05,5
6569a546244fd77c40ab59e6,656a085ba367f3d219bcf80f,3
6569a546244fd77c40ab59e6,65689e7c68a4e80a29493053,3
6569a546244fd77c40ab59e6,6569fd50a367f3d219bcf213,5
6569a546244fd77c40ab59e6,645ccca2d64083493822c61c,4
6569a546244fd77c40ab59e6,644eadd1388d059aa61997ec,5
6569a546244fd77c40ab59e6,64528c91251f74d7d4c2fd19,3
6569a546244fd77c40ab59e6,644ecb51b745ed0835b36f04,5
6569a546244fd77c40ab59e6,644e9b74388d059aa6199744,5
6569a546244fd77c40ab59bc,656a19a7a367f3d219bd0513,4
6569a546244fd77c40ab59bc,656a15afa367f3d219bd0220,5
6569a546244fd77c40ab59bc,656a13b0a367f3d219bd01d0,5
6569a546244fd77c40ab59bc,656a0e4ba367f3d219bd0025,5
6569a546244fd77c40ab59bc,656a0d3da367f3d219bcff32,5
6569a546244fd77c40ab59bc,656a11cba367f3d219bd00c5,5
6569a546244fd77c40ab59bc,644eadd1388d059aa61997ec,5
6569a546244fd77c40ab59bc,644eae76388d059aa61997f4,5
6569a546244fd77c40ab59bc,644e9f32388d059aa6199760,5
6569a546244fd77c40ab59bc,644e9b74388d059aa6199744,5
6569a546244fd77c40ab59bc,656a0ba2a367f3d219bcfb05,5
6569a546244fd77c40ab59bc,656a085ba367f3d219bcf80f,5
6569a546244fd77c40ab59e7,656a0d3da367f3d219bcff32,4
6569a546244fd77c40ab59e7,656a0159a367f3d219bcf451,5
6569a546244fd77c40ab59e7,65689d1168a4e80a29493049,4
6569a546244fd77c40ab59e7,65689e7c68a4e80a29493053,4
6569a546244fd77c40ab59e7,645cca1fd64083493822c359,5
6569a546244fd77c40ab59e7,645ccaccd64083493822c363,4
6569a546244fd77c40ab59e7,656a07afa367f3d219bcf805,5
6569a546244fd77c40ab59e7,656a085ba367f3d219bcf80f,4
6569a546244fd77c40ab59e7,644e9b74388d059aa6199744,5
6569a546244fd77c40ab59bd,656a18b2a367f3d219bd0502,5
6569a546244fd77c40ab59bd,656a1755a367f3d219bd0429,5
6569a546244fd77c40ab59bd,656a16b8a367f3d219bd036d,5
6569a546244fd77c40ab59bd,656a0367a367f3d219bcf598,5
6569a546244fd77c40ab59bd,656a0159a367f3d219bcf451,5
6569a546244fd77c40ab59bd,6569ffe8a367f3d219bcf3f1,5
6569a546244fd77c40ab59bd,6569ff0ea367f3d219bcf3c3,5
6569a546244fd77c40ab59bd,644ea11b388d059aa6199770,5
6569a546244fd77c40ab59e8,656a103fa367f3d219bd00bb,4
6569a546244fd77c40ab59bd,644e9b74388d059aa6199744,5
6569a546244fd77c40ab59e8,656a11cba367f3d219bd00c5,5
6569a546244fd77c40ab59e8,656a0254a367f3d219bcf492,4
6569a546244fd77c40ab59bd,645ccaccd64083493822c363,5
6569a546244fd77c40ab59bd,64528baf251f74d7d4c2fce5,5
6569a546244fd77c40ab59e8,6569ff0ea367f3d219bcf3c3,5
6569a546244fd77c40ab59e8,6569fa80a367f3d219bcf206,4
6569a546244fd77c40ab59e8,65689fbf68a4e80a2949306b,4
6569a546244fd77c40ab59e8,644eaef8388d059aa61997f6,5
6569a546244fd77c40ab59e8,644ecb51b745ed0835b36f04,4
6569a546244fd77c40ab59e8,644eae76388d059aa61997f4,4
6569a546244fd77c40ab59e8,644ea11b388d059aa6199770,5
6569a546244fd77c40ab59e9,656a1472a367f3d219bd0200,3
6569a546244fd77c40ab59be,656a1755a367f3d219bd0429,5
6569a546244fd77c40ab59e9,656a00b6a367f3d219bcf446,2
6569a546244fd77c40ab59be,656a16b8a367f3d219bd036d,4
6569a546244fd77c40ab59e9,656a0159a367f3d219bcf451,5
6569a546244fd77c40ab59be,656a11cba367f3d219bd00c5,5
6569a546244fd77c40ab59be,656a0e4ba367f3d219bd0025,5
6569a546244fd77c40ab59e9,65689fbf68a4e80a2949306b,4
6569a546244fd77c40ab59be,645ccd4bd64083493822c626,5
6569a546244fd77c40ab59e9,65689e7c68a4e80a29493053,5
6569a546244fd77c40ab59be,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59e9,6569fa80a367f3d219bcf206,5
6569a546244fd77c40ab59be,645cce2bd64083493822c80c,5
6569a546244fd77c40ab59e9,65689b7a68a4e80a29492deb,4
6569a546244fd77c40ab59be,6568a16a68a4e80a2949307b,5
6569a546244fd77c40ab59e9,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59be,644eaef8388d059aa61997f6,5
6569a546244fd77c40ab59e9,64528a1f251f74d7d4c2fcd8,5
6569a546244fd77c40ab59e9,644ecb51b745ed0835b36f04,4
6569a546244fd77c40ab59be,644eadd1388d059aa61997ec,5
6569a546244fd77c40ab59be,644ead35388d059aa61997e4,5
6569a546244fd77c40ab59bf,656a15afa367f3d219bd0220,5
6569a546244fd77c40ab59bf,656a1472a367f3d219bd0200,5
6569a546244fd77c40ab59bf,656a13b0a367f3d219bd01d0,5
6569a546244fd77c40ab59bf,656a103fa367f3d219bd00bb,5
6569a546244fd77c40ab59bf,656a0e4ba367f3d219bd0025,5
6569a546244fd77c40ab59bf,644eae76388d059aa61997f4,5
6569a546244fd77c40ab59bf,644eaef8388d059aa61997f6,5
6569a546244fd77c40ab59bf,644eadd1388d059aa61997ec,5
6569a546244fd77c40ab59bf,644ead35388d059aa61997e4,5
6569a546244fd77c40ab59bf,64528c91251f74d7d4c2fd19,5
6569a546244fd77c40ab59bf,644ecb51b745ed0835b36f04,5
6569a546244fd77c40ab59bf,6456afc8810745eb5ce35e94,5
6569a546244fd77c40ab59ea,656a0254a367f3d219bcf492,5
6569a546244fd77c40ab59ea,656a07afa367f3d219bcf805,5
6569a546244fd77c40ab59ea,656a0ad9a367f3d219bcfa0c,5
6569a546244fd77c40ab59ea,6569ffe8a367f3d219bcf3f1,5
6569a546244fd77c40ab59ea,6569ff0ea367f3d219bcf3c3,4
6569a546244fd77c40ab59ea,645ccd4bd64083493822c626,4
6569a546244fd77c40ab59ea,65689e7c68a4e80a29493053,5
6569a546244fd77c40ab59ea,6569fd50a367f3d219bcf213,4
6569a546244fd77c40ab59ea,6569fdfca367f3d219bcf21d,5
6569a546244fd77c40ab59ea,645ccb8bd64083493822c36d,4
6569a546244fd77c40ab59c0,656a00b6a367f3d219bcf446,5
6569a546244fd77c40ab59c0,656a19a7a367f3d219bd0513,5
6569a546244fd77c40ab59c0,656a16b8a367f3d219bd036d,5
6569a546244fd77c40ab59c0,656a13b0a367f3d219bd01d0,5
6569a546244fd77c40ab59c0,645cce2bd64083493822c80c,5
6569a546244fd77c40ab59c0,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59c0,645ccd4bd64083493822c626,5
6569a546244fd77c40ab59c0,6569fa80a367f3d219bcf206,5
6569a546244fd77c40ab59c0,6569fd50a367f3d219bcf213,5
6569a546244fd77c40ab59c0,65689b7a68a4e80a29492deb,5
6569a546244fd77c40ab59c0,645cc95ed64083493822c34f,5
6569a546244fd77c40ab59eb,656a12cea367f3d219bd017e,5
6569a546244fd77c40ab59eb,656a103fa367f3d219bd00bb,4
6569a546244fd77c40ab59eb,656a11cba367f3d219bd00c5,4
6569a546244fd77c40ab59eb,656a0367a367f3d219bcf598,5
6569a546244fd77c40ab59eb,656a085ba367f3d219bcf80f,2
6569a546244fd77c40ab59eb,656a0a40a367f3d219bcfa00,3
6569a546244fd77c40ab59eb,645cce2bd64083493822c80c,4
6569a546244fd77c40ab59eb,65689fbf68a4e80a2949306b,4
6569a546244fd77c40ab59eb,65689b7a68a4e80a29492deb,5
6569a546244fd77c40ab59eb,644e9b74388d059aa6199744,4
6569a546244fd77c40ab59c1,656a103fa367f3d219bd00bb,5
6569a546244fd77c40ab59c1,656a13b0a367f3d219bd01d0,5
6569a546244fd77c40ab59c1,656a0d3da367f3d219bcff32,5
6569a546244fd77c40ab59c1,656a0e4ba367f3d219bd0025,5
6569a546244fd77c40ab59c1,656a04f1a367f3d219bcf5a2,5
6569a546244fd77c40ab59c1,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59c1,645cce2bd64083493822c80c,5
6569a546244fd77c40ab59c1,644eaef8388d059aa61997f6,5
6569a546244fd77c40ab59c1,64528c91251f74d7d4c2fd19,5
6569a546244fd77c40ab59c1,644e9f32388d059aa6199760,5
6569a546244fd77c40ab59c1,656a0ba2a367f3d219bcfb05,5
6569a546244fd77c40ab59c2,656a16b8a367f3d219bd036d,5
6569a546244fd77c40ab59c2,656a1472a367f3d219bd0200,5
6569a546244fd77c40ab59c2,656a15afa367f3d219bd0220,5
6569a546244fd77c40ab59c2,656a11cba367f3d219bd00c5,5
6569a546244fd77c40ab59c2,656a00b6a367f3d219bcf446,5
6569a546244fd77c40ab59c2,6569ffe8a367f3d219bcf3f1,5
6569a546244fd77c40ab59c2,656a0159a367f3d219bcf451,5
6569a546244fd77c40ab59c2,656a07afa367f3d219bcf805,5
6569a546244fd77c40ab59c2,656a04f1a367f3d219bcf5a2,5
6569a546244fd77c40ab59c2,645cce2bd64083493822c80c,5
6569a546244fd77c40ab59c2,645ccca2d64083493822c61c,5
6569a546244fd77c40ab59c3,656a18b2a367f3d219bd0502,5
6569a546244fd77c40ab59c3,656a19a7a367f3d219bd0513,5
6569a546244fd77c40ab59c3,656a1755a367f3d219bd0429,5
6569a546244fd77c40ab59c3,656a04f1a367f3d219bcf5a2,5
6569a546244fd77c40ab59c3,656a0367a367f3d219bcf598,5
6569a546244fd77c40ab59c3,656a0ba2a367f3d219bcfb05,5
6569a546244fd77c40ab59c3,656a0ad9a367f3d219bcfa0c,5
6569a546244fd77c40ab59c3,656a0a40a367f3d219bcfa00,5
6569a546244fd77c40ab59c3,656a085ba367f3d219bcf80f,5
6569a546244fd77c40ab59c3,6569ff0ea367f3d219bcf3c3,5
6569a546244fd77c40ab59c4,656a0254a367f3d219bcf492,5
6569a546244fd77c40ab59c4,656a0159a367f3d219bcf451,5
6569a546244fd77c40ab59c4,656a00b6a367f3d219bcf446,5
6569a546244fd77c40ab59c4,6569ffe8a367f3d219bcf3f1,5
6569a546244fd77c40ab59c4,6569fa80a367f3d219bcf206,5
6569a546244fd77c40ab59c4,6569fd50a367f3d219bcf213,5
6569a546244fd77c40ab59c4,65689d1168a4e80a29493049,5
6569a546244fd77c40ab59c4,645cca1fd64083493822c359,4
6569a546244fd77c40ab59c4,656a19a7a367f3d219bd0513,5
6569a546244fd77c40ab59c4,656a04f1a367f3d219bcf5a2,5
6569a546244fd77c40ab59c5,656a12cea367f3d219bd017e,5
6569a546244fd77c40ab59c5,6569ffe8a367f3d219bcf3f1,5
6569a546244fd77c40ab59c5,645cca1fd64083493822c359,5
6569a546244fd77c40ab59c5,656a07afa367f3d219bcf805,4
6569a546244fd77c40ab59c5,656a16b8a367f3d219bd036d,5
6569a546244fd77c40ab59c5,656a19a7a367f3d219bd0513,5
6569a546244fd77c40ab59c5,656a1472a367f3d219bd0200,5
6569a546244fd77c40ab59c5,656a0e4ba367f3d219bd0025,5
